embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19
0.633268239471602,0.36345717414919926,0.3286859853470178,0.8417369941190438,0.605027437007845,0.50910120612948,0.598030438336391,0.27878318705045135,0.6960209024851093,0.7292713481402846,0.268001973320488,0.3853070470905039,0.4418050226220649,0.5020122729623397,0.5272535759317967,0.4005633178079795,0.3084159319894877,0.5305191122824279,0.7499199778797405,0.42884597281436243
0.5996950648158575,0.3436409033762665,0.31924731040166066,0.774155242514757,0.6138687797012586,0.5467215824604066,0.5823859389734171,0.2989819839002207,0.7197080897900529,0.6846335537645728,0.3049723375501533,0.45204766726707074,0.4196711839560342,0.5667852510785167,0.4253630232346784,0.40148593084054046,0.2976573210423269,0.5221138530530689,0.75624629055813,0.4464883113126715
0.6382648277486063,0.3662300817166373,0.3360289457242177,0.841065293993257,0.6155369268248195,0.5043699236477632,0.5952678364388769,0.2764697302472594,0.6955291486831728,0.7255545467988973,0.2552012318363316,0.40019966622989356,0.43527423503096974,0.49023408429676196,0.508117466371463,0.4157542162396144,0.29556716379636033,0.484535645885117,0.7621274232452696,0.44006804007639305
0.6701277429651309,0.6458621437182783,0.26192149302061557,0.5677323178879216,0.7681882401132962,0.43179496477970836,0.14280929169689455,0.31902576869938953,0.39156266179096255,0.627213989546157,0.23770282533015757,0.558007383118182,0.34288017532548887,0.5083426286658557,0.5472516208065044,0.2816708495084954,0.46073045144101055,0.6627730960632651,0.6206248429428511,0.36662162346386873
0.583325327540191,0.5899478625110437,0.19893553777312858,0.6410180833948586,0.8014788294280286,0.5525130795412466,0.0017874114327592894,0.23540031034355718,0.38646420518602037,0.501865999724399,0.27227203532238753,0.5768808148575838,0.32077758433477066,0.4554119009960555,0.6350455903141871,0.28960281006867145,0.44408329447701395,0.6162169429211408,0.5824544864915071,0.3563412954798181
0.6667043177404415,0.649382903880676,0.2628035728525825,0.5750878036435275,0.762024204107602,0.4288370301495873,0.17304799840816876,0.31556172225743206,0.3971918229940341,0.6265862479513241,0.25327637989458873,0.5519910678187394,0.3675142531896345,0.5129985974613304,0.5301146268574645,0.286078128277297,0.4607149582764298,0.6744965970754613,0.6034180099780887,0.3790214512643889
0.7536948818066099,0.5890302870326088,0.2143259610891343,0.5715743447830739,0.36632394684511066,0.3826747663774195,0.5528916864203695,0.1766595762570449,0.6439233412494981,0.8132463344781389,0.27378231276151443,0.4157340610892003,0.09245776736027733,0.3855475730114665,0.7052106380200078,0.3072317520261854,0.37441038807968474,0.33515178554343955,0.7692621199649093,0.557270159402827
0.6992547809862361,0.5845991683197226,0.21981279465466724,0.5665922938460254,0.37399729656365116,0.403743517516423,0.5492694979243162,0.16593233063791976,0.6673057775099072,0.7894842469759319,0.20737791256200433,0.3846702710154574,0.08881820388602929,0.36127529731199953,0.7007741837924695,0.2744637442680931,0.3340421370212101,0.34559622334271545,0.6896245173122818,0.5533599831961702
0.7570309172155786,0.5991408653779526,0.19740206603053773,0.5558729075879448,0.36905391396415155,0.3828623198549541,0.5425472744833654,0.1663992206720695,0.6445024262596107,0.8361374945159219,0.2725315443174021,0.36740175534610653,0.04487877039852162,0.38173561021013475,0.6966180151048702,0.30383122069256757,0.4001362911099828,0.3622370967232904,0.7535692082471085,0.536274954892487
0.1744431868715834,0.5676529834880191,0.35476524830120626,0.5750312542701749,0.42319825670731037,0.2387138743959335,0.3156983232628585,0.29587794478399126,0.565779412084908,0.8462242571355679,0.20197300054325995,0.6915900423842746,0.410653516983107,0.4557268395467842,0.723939730207984,0.2707837094452504,0.4770062223473256,0.7103685039209302,0.7382648251052171,0.44869338052240026
0.1678831764219833,0.5734321167752474,0.37320564118999944,0.587176082072046,0.4243506716829475,0.22335070516812008,0.3457099035879233,0.31521087430221756,0.5601016757914754,0.8509028838675303,0.19208670919859788,0.70033157782229,0.42004359278586645,0.447676138185022,0.7253648943506807,0.26880857586365914,0.4810546246805718,0.6974132770301641,0.7429514310912135,0.45005983908126557
0.16949057526342315,0.5775283300068758,0.35787410227664335,0.5816539808648108,0.42510638408939894,0.224871198854333,0.35125951483752316,0.3155742583078994,0.5753706827518134,0.8184896976859015,0.19559216488645642,0.6994546641652636,0.40876226537784904,0.44594849394577923,0.7401652539104415,0.2740878361125767,0.47394147194173836,0.6779676064048638,0.7206923469883878,0.4577342611725428
0.5614414038588053,0.7794663165585245,0.12250092235846732,0.6247914190073504,0.37391208488863836,0.4422499989451176,0.5105935874413413,0.46852704782246846,0.5444844100043065,0.15309291014911203,0.19384382090024627,0.13403161363074312,0.15116586751793193,0.6128941679939566,0.5862124258904411,0.3982676323434217,0.1848641773403292,0.3066932852606011,0.7083676160032367,0.7011534665820243
0.6124110326886945,0.5821209227921792,0.21622376246022795,0.7317852201422881,0.47957321080048004,0.42656161793156006,0.5230832522792971,0.4225076486438062,0.6558378186223516,0.4062600600649878,0.5372685242369034,0.37231693886210904,0.13255078096451206,0.5450952547686028,0.5127530531648972,0.3410957078019138,0.31262959005855084,0.5578864128457108,0.6759779888539021,0.6690784280035545
0.5689272552859019,0.7274979313557833,0.11472118192746783,0.6551964683088731,0.6061300645674195,0.3117205631513764,0.7463553491338237,0.4494839452750692,0.6051821475164635,0.2820456536287686,0.4557664833742427,0.3054343184626714,0.0,0.5432106432306362,0.6975957610439758,0.3545207420943398,0.20185741392258322,0.4490779400680717,0.6024251479260885,0.6218798405818746
0.5601927123641316,0.40985972255777536,0.3406227286742517,0.5787074506302843,0.5124005479955144,0.4651573726364974,0.5151812948088751,0.5057212981262091,0.6997197992219519,0.6555635958909486,0.47750256324929935,0.5646422780295983,0.5607059774324226,0.666676041877218,0.44465338148847655,0.33159774051404195,0.2799439006850847,0.6249262565767495,0.48436200192406276,0.4242434987404097
0.5548356566490221,0.4294094532325308,0.3249859870195052,0.5936043919089182,0.5243870747246512,0.42539516242617786,0.5608151175458609,0.5080256402481199,0.6759332919229114,0.6714009040435105,0.4276655785367803,0.5190527961467479,0.6087255393927689,0.6713336251650228,0.4511389292175909,0.3270198130691871,0.26949524675709224,0.6281493473924483,0.4952630173699195,0.5054146948791597
0.5608032262086369,0.3989267114838309,0.34201742066052554,0.5805310202710883,0.5166689466547278,0.46965161745201206,0.522094892545212,0.5249387059788189,0.7073263257181706,0.6557548320129445,0.477204991601913,0.5545463498966199,0.5697316870086345,0.6723619173413711,0.4391752426150106,0.32710475455843163,0.265210097996656,0.6151843279093572,0.4953631600890281,0.4128357591536728
0.6020077411305376,0.504904778076589,0.35174417370129385,0.5766374042246869,0.447788135218492,0.5203340678703045,0.6082633028906937,0.46957466337878984,0.5749798857544117,0.46277995608344547,0.273067897772868,0.5051448879902586,0.5090474188953216,0.653843582748156,0.6799707036694493,0.2335104848670781,0.30885875250201017,0.90609996858087,0.574816455426054,0.5195902405744226
0.5648895362284467,0.45739334071544596,0.423376908621421,0.5746943204271656,0.41716554647859305,0.6638749241447129,0.44869565311426696,0.5921406552089601,0.5606149387190269,0.36400084217865336,0.2944236222311978,0.5472179368736936,0.5430737932506082,0.5960368203212383,0.6580066428436686,0.30486927934773905,0.4533306610983002,0.797779613689662,0.48325921087574913,0.5010486755221186
0.5605036959868952,0.44866240592071516,0.41854291695806306,0.5836953537770038,0.4134175685286109,0.6526322335175235,0.45502559227121436,0.5790654430886837,0.560083266399253,0.36280590915336947,0.2680910656149059,0.5586554612791764,0.5406887372231909,0.5831882461484368,0.6387632305085083,0.30919924335708815,0.44379549465147466,0.8051402106630712,0.45489395711723635,0.4946574288664898
0.6473706584620991,0.5155622232020456,0.26226326504044617,0.760241746450202,0.6118686064375195,0.35635690482770566,0.6249680733867569,0.3411462842300683,0.5674382079488657,0.6981357720422141,0.12458489866535993,0.1318271997655699,0.6813162005763268,0.6793191074109536,0.5309028783873881,0.26995342584870174,0.34511473878711973,0.549654774751014,0.5961312753982638,0.5944378878733619
0.3803061484579156,0.5397318149550657,0.4486080846246658,0.766679871194641,0.5321448761221841,0.31373176966800587,0.48672717242325403,0.23186083856851514,0.6189007417832117,0.7392415165650326,0.1733814804992011,0.31433638373521716,0.6784316793086167,0.5319587651208909,0.5695228654194087,0.3412193401005079,0.42286105662520146,0.4158397435509813,0.5720274863349009,0.6645011241479309
0.38398837663489804,0.5294124397524101,0.4560140975158214,0.7751863030196599,0.5366838487181094,0.2970327034807394,0.4767392270225711,0.2529531336697111,0.6291341385243637,0.7340693308911271,0.16599457256879635,0.3084263224326987,0.6735519561960346,0.5219293515207597,0.5568374779189218,0.3491328387531986,0.40844560894472787,0.4271754806865954,0.5760945126712055,0.6712891788918087
0.7681837927042436,0.4955498477340773,0.457670772664813,0.7301887105539758,0.5115666481196931,0.3218910158296121,0.5861392364926075,0.3850066091626512,0.6604094717570439,0.8993103580157273,0.3182003436513757,0.5723339363661007,0.47694044321758944,0.5270331312869387,0.7322800197650947,0.37790844409363505,0.22277324234312434,0.5786518753774665,0.47511971474514136,0.5810635140946253
0.7023040715354985,0.4181916439831659,0.4183878055454964,0.7296922824334554,0.5470731401745872,0.36932500582957295,0.6083626059933434,0.3097650439679001,0.6253976175921665,0.7537201122999624,0.3437590493975241,0.4086725180036181,0.5202209970348406,0.5476909759770872,0.6306556314100042,0.2496811195982027,0.10155545373827285,0.4885559153242437,0.4629031765973125,0.585965521415925
0.7678653369265641,0.4944333627146936,0.44330781479549225,0.7101712999308459,0.5102198814344795,0.3318847179504617,0.5810715601058418,0.3895781542517455,0.6658269022685815,0.886983320069041,0.30007124614801195,0.5998730992200657,0.5135827782903872,0.5005227090726334,0.7351059089843353,0.39724398543767403,0.21326388846451136,0.5658956816961327,0.47140995350056336,0.5883703513458209
0.477805328716415,0.42606430237772386,0.30600784223588606,0.7704263894596888,0.5443969715617166,0.47553146093702575,0.5311409632679998,0.42290295902150016,0.9535537158091848,0.511487292040307,0.13975369241568314,0.6503406184172416,0.7089089368494137,0.574134412197465,0.48460364798885575,0.3903142919472049,0.2971401370889189,0.40388320317408594,0.5047570562620789,0.3613838722873576
0.5872982982895367,0.3973681739931535,0.3540932910866853,0.7196691104839384,0.5887879168923625,0.36804095210701293,0.5665705514620005,0.44835527017868193,0.9678115216939001,0.46877893656662056,0.21506575309738007,0.6869080210007076,0.4720532403208167,0.6182511949753126,0.5459491560503108,0.4810900400480521,0.2882638894017869,0.4287210276979552,0.43617516846821486,0.2718757541928918
0.542094783575217,0.37468339324592603,0.4287007418373045,0.7828617718101697,0.573020866727098,0.31452328569053056,0.5690642182786223,0.41893440910816765,0.9715524614000031,0.5051237326215859,0.24567692408361302,0.7190585294164844,0.44514228545907114,0.6823441521091848,0.5773402811561816,0.5016688195344126,0.24299338737114196,0.30365860153974444,0.4219648593271431,0.31831183655885525
0.5586668961347634,0.4643704113408782,0.2582273143202096,0.7569434828883865,0.6363318743616801,0.4096510016162647,0.6296832110622383,0.46823650053810073,0.6039106009672379,0.7990342789840182,0.2043731088076255,0.46508363134481134,0.6049457279257457,0.778940865621905,0.47737249490025424,0.38445487491144337,0.1051234180054304,0.5236289169644498,0.5229205135648531,0.5111571677897494
0.6048149205643564,0.5128089026522222,0.30500327498204693,0.70879107550994,0.6591400441596071,0.3759297864705429,0.5702738377654545,0.5316660865459708,0.622578506524731,0.7442550830966617,0.2665009404374635,0.5218331377458515,0.5627668578185198,0.8098872633769763,0.5221731370367173,0.4134768502086709,0.19553243492599065,0.5975798613731328,0.5208140550066738,0.5073779889071197
0.6064595356263565,0.519591432823609,0.3127300358347471,0.7363825260938532,0.6379583778775446,0.3733184981443155,0.5712535887266709,0.5349674848449492,0.6214885885819507,0.7282990084373561,0.2777175095615013,0.5064108977207701,0.5683090434750833,0.8313231798279205,0.49468658043240343,0.3938205627714724,0.2100582186823533,0.6031874057084409,0.5200552585664154,0.509812220567231
0.8233346923238853,0.24898682836854555,0.11737569210963944,0.6059368232665883,0.479365923805102,0.4614445724111807,0.5577402600753153,0.5220894819822549,0.46778164328812466,0.5433973604012649,0.05517240297269238,0.8351726872184027,0.7548736870817194,0.5514444704516152,0.5380418198245122,0.2411324389985784,0.4216731161221027,0.4857860535344533,0.36110376758307383,0.44760273622158536
0.8133783130224892,0.2732667878376778,0.24172493590152602,0.640802147310186,0.5157271810811044,0.37294548555437834,0.5160733475172746,0.414058335251863,0.4699368652350838,0.5670291187823993,0.09991537770225989,0.8099218347617714,0.6789719693252174,0.4802513943636214,0.4871237281184439,0.26031727641662966,0.4840065833483703,0.5560335912164935,0.4058758010102457,0.4982891390818129
0.813546608492074,0.2911639186222707,0.241855589151523,0.643382518170487,0.4520887761331157,0.4098309822698748,0.5130012630834808,0.5218281662611358,0.48466941418970255,0.5101325709428596,0.10471233325612617,0.7929143486612136,0.6205370729752868,0.49254974237921373,0.4519009240258168,0.24741647592678698,0.35430420755546804,0.6599082955697702,0.45681647000456443,0.4358283435135527
0.6487586533189146,0.3387339176952019,0.3347686491130285,0.7413134252478455,0.6861147230113899,0.4771790621821012,0.39283689847503056,0.35977971625977956,0.6498340017164964,0.5476788134256108,0.432304030715676,0.5985635702439968,0.412083819750415,0.6142425210739355,0.4631974241224275,0.3828045722046117,0.3872421658105654,0.5582841841666306,0.5844401674447133,0.626251414130264
0.63960999127668,0.3722620638892993,0.282454356428672,0.9209064577772905,0.7963590816914349,0.44592549329151754,0.29516147570665313,0.37727728255146004,0.623030627506437,0.5805576571618359,0.25798590440538327,0.5090148278814697,0.5142036615542029,0.5521027849281561,0.36140601002459943,0.5102108969874752,0.46275031770828784,0.609071368806329,0.32250892708325035,0.6650445977342707
0.7999117480688541,0.21550614879759478,0.29713540127927984,0.877688359198145,0.7602783090073193,0.610746378449993,0.24022275132209736,0.4695048828243331,0.6539439155408839,0.6464626025452324,0.38390277286537894,0.5599339274380407,0.5254533140745884,0.46521835728893346,0.587222859080526,0.4394186709476961,0.40069013659591196,0.5611641123126625,0.46288066068907663,0.7282148381951447
0.5582656026279035,0.33686024310215534,0.10538985550914476,0.7339748943594465,0.6266236182658211,0.6026279878082078,0.642637591286207,0.829281612113486,0.716214455886409,0.3497392192120099,0.47551980208528266,0.4811559433218266,0.020274929786278817,0.651541480026971,0.4161428738356121,0.3914528921845616,0.6160135849465751,0.6876721197591537,0.5187031862612117,0.5679216578038148
0.6239385880785859,0.31711266447528885,0.28244751443464133,0.7789561854732744,0.6899273082998322,0.5114530164756006,0.5340064448772819,0.8010881460952014,0.6764882160232931,0.40601343402868195,0.47581846392886495,0.5090597516664366,0.24628614440534982,0.638981537442581,0.41224388813322954,0.29224661093661913,0.43863298100896064,0.6749269585992287,0.4629269042502971,0.6593202237532545
0.6211158992263474,0.24562072559618955,0.0671526509685983,0.9317113315048109,0.6226464305059639,0.45932665144617607,0.5616841749049288,0.8010451521705075,0.6672505115316132,0.33206480550524875,0.4657490023185839,0.56652688857977,0.17338407297006653,0.655876006487068,0.44134037585756297,0.26033288645886304,0.6506998092794252,0.6851046796280035,0.5666084581436687,0.5417738295546758
0.7481196003800803,0.40161395711839,0.5762330649506561,0.455327841942612,0.7442305861703448,0.4046811963555706,0.8004945738081966,0.4453174480110267,0.48683416214660025,0.8229544526449262,0.16981098989753063,0.291703953537046,0.6415185120172481,0.38636785064948764,0.8421747103016008,0.5752890770966073,0.0599682008654952,0.5501235973735827,0.4041669403268502,0.5825402086907295
0.7272346492883713,0.2653741578145271,0.46845632837785967,0.6069509248451826,0.6977110416827879,0.38850751167154274,0.6988007195373801,0.35244256120837164,0.3623757384925801,0.8060375216560917,0.2264890403403203,0.38378251620408954,0.7077517644786435,0.42880615102733743,0.677088451853894,0.42834056495681466,0.15816655858630055,0.6153896021814634,0.4787848950550143,0.5792213307601095
0.5799967423307368,0.37030465041826416,0.28909659569115853,0.5756421389068717,0.5981990205416945,0.33262118758942055,0.5923907644628928,0.4223848022688491,0.3610603023646279,0.6105859195042335,0.12810681304711125,0.43426846622269133,0.5891154049948318,0.5289076076774952,0.6127415209805565,0.475866906544909,0.023811260000870527,0.9133351903450082,0.3670050960160237,0.5821984750629813
0.5298175353926192,0.3982826350607415,0.19929320890935626,0.7619533559222876,0.5758197823739881,0.3829119609285097,0.35225851870710667,0.31937268280083403,0.2502373034920236,0.43865935637161835,0.087016160929971,0.5526030276797005,0.3969816868454985,0.5347876186234545,0.582466528025881,0.33066704069639574,0.24763571309216081,0.4633129472079924,0.6848117113983963,0.904376593993423
0.5407119299415439,0.3925345895974475,0.15685415495423022,0.7725507283781727,0.5486503315117994,0.36573236114135876,0.3546883168485696,0.34344040068677106,0.1998389953113887,0.5088366133034896,0.0036635206770571638,0.584171660813646,0.4192162283257551,0.4934299544345445,0.5478587330329874,0.38510807064972036,0.2777153593928674,0.4853984708583635,0.6693367869248495,1.0
0.7193234595307358,0.4808514420272558,0.1395081272141125,0.7211421097300497,0.48099409628949985,0.30357747132082646,0.3692271245323686,0.4369877595250765,0.4358030093723842,0.7084745228359558,0.12929233123001482,0.5630454461147038,0.5634975193544514,0.5215583031366496,0.2532355834330625,0.2767715981155626,0.40620666389408067,0.512752000184224,0.762201067267201,0.751159376887554
0.6533035458060954,0.5612184981095151,0.24769322564471638,0.8252780192311788,0.5774146839214935,0.42533132663894163,0.339845834605274,0.4627186854610601,0.6834148462411274,0.5543506892059068,0.2802546249160568,0.670588690487174,0.46227114776431943,0.7110766874653914,0.6050145603373813,0.35870144442716717,0.30311955196879786,0.5739439966640886,0.7904071034017677,0.6512408896388384
0.5778624413018687,0.475234860035875,0.33867843582264645,0.7106074260386235,0.6040765150175214,0.34859645812672657,0.44476299264272406,0.3346335840076993,0.6779767647009015,0.673089896692278,0.324438973116554,0.6226252717719329,0.4394467948145927,0.7586874149069915,0.5628237508009521,0.3183941281280417,0.39644623264535933,0.5646751980138273,0.6337805560694773,0.5695359599340779
0.569202180821231,0.46348892597428154,0.31066309827405064,0.7225202234181454,0.6479006904371928,0.36935819227707173,0.44818561518468575,0.3016095473822267,0.6652164475785186,0.6772673250510485,0.31244949142174416,0.6088724814632582,0.4485918462542187,0.7593139056580958,0.5618608821433672,0.3207307585136973,0.37858419084984385,0.5543761969069096,0.615491428390056,0.5554136061386674
0.5718069586561351,0.5374856055432811,0.30730280101798385,0.5604872589754204,0.5923257329125259,0.36555918332449233,0.501942686042186,0.3674629812467144,0.6649734209202066,0.6579670772492181,0.37724411599386043,0.6735654378089364,0.46295533594100746,0.5015162881699053,0.5221936047546203,0.19906914099367107,0.2493709381524492,0.4132665723071142,0.6817156472054573,0.3776077204602607
0.533098755482959,0.6121739618342834,0.2354930983154696,0.6623255008476703,0.6203832160943513,0.380795782059502,0.4832883133262722,0.31470798204585393,0.6785691426530573,0.7700092370898941,0.2552981227829024,0.6861442436374021,0.3759647779654204,0.5351938452118217,0.6637127982043396,0.20124531396274503,0.11766105289859394,0.40265739737446077,0.8501256607484426,0.17852043005810386
0.6259442505815035,0.5639551521836222,0.3423354160957359,0.580808411153346,0.5886131715447664,0.35729427952191684,0.5069401617290649,0.31519187080682376,0.6883650675469709,0.7288560893308897,0.36807949223052744,0.6234675100569317,0.38776034869334614,0.5279431113538446,0.6395328472504904,0.17879986251191848,0.2072352572463302,0.4479697592737998,0.7443180537267707,0.2716651113797672
0.1690263795317815,0.4415669702896212,0.2664626371813249,0.6247450397129508,0.488846098809923,0.04363948547239005,0.330087155231971,0.30657618276655885,0.6692102045642593,0.8208019742486885,0.06902880815952517,0.17903676738837832,0.25302078874283507,0.7095150580562278,1.0,0.08197004782155384,0.3759097887575899,0.419732613512479,0.8292850225042605,0.27609697361419994
0.1529707165590184,0.43652066788077826,0.27725213408609595,0.6261782597637954,0.49199366455034643,0.036669746307395557,0.34585929225304674,0.30837461779077535,0.6704201968345826,0.8425791986136483,0.06223678203062566,0.19419383509769256,0.22855318297852348,0.6961798494019084,0.9997188285439127,0.081127646782472,0.3706957390198265,0.4089465454819863,0.8540588714820139,0.2823689687643837
